Unnamed: 0.1,Unnamed: 0,score_phrase,title,url,platform,score,genre,editors_choice,data_lancamento
18054,18054,Great,Grow Home,/games/grow-home/pc-20030707,PC,8.8,Platformer,N,2015-02-07
18055,18055,Good,Gravity Ghost,/games/gravity-ghost/pc-20031442,PC,7.4,Other,N,2015-02-05
18056,18056,Okay,Apotheon,/games/apotheon/pc-129965,PC,6.9,"Action, RPG",N,2015-02-05
18057,18057,Mediocre,Chaos Heroes Online,/games/chaos-heroes-online/pc-20022514,PC,5.6,Action,N,2015-02-04
18058,18058,Great,The Legend of Zelda: Majora's Mask 3D,/games/the-legend-of-zelda-majoras-mask-3d/3ds-20027281,Nintendo 3DS,8.7,Adventure,N,2015-02-04
18059,18059,Awful,Raven's Cry,/games/ravens-cry/pc-110693,PC,3.0,Action,N,2015-02-03
18060,18060,Good,Game of Thrones: Episode 2 -- The Lost Lords,/games/game-of-thrones-episode-2/pc-20028632,PC,7.0,Adventure,N,2015-02-03
18061,18061,Okay,Life is Strange -- Episode 1: Chrysalis,/games/life-is-strange-episode-1/pc-20030894,PC,6.5,Adventure,N,2015-02-02
18062,18062,Mediocre,Supreme League of Patriots,/games/supreme-league-of-patriots/pc-20031148,PC,5.7,Adventure,N,2015-01-31
18063,18063,Bad,The Witcher Battle Arena,/games/the-witcher-battle-arena/iphone-20020912,iPhone,4.5,Strategy,N,2015-01-28
18064,18064,Okay,Assassin's Creed Chronicles: China,/games/assassins-creed-chronicles-china/ps4-20025148,PlayStation 4,6.4,Platformer,N,2015-04-21
18065,18065,Okay,Assassin's Creed Chronicles: China,/games/assassins-creed-chronicles-china/xbox-one-20025147,Xbox One,6.4,Platformer,N,2015-04-21
18066,18066,Okay,StarDrive 2,/games/stardrive-2/pc-20013812,PC,6.9,Strategy,N,2015-04-20
18067,18067,Masterpiece,Grand Theft Auto V,/games/grand-theft-auto-v/pc-20593,PC,10.0,"Action, Adventure",Y,2015-04-14
18068,18068,Good,I Am Bread,/games/i-am-bread/pc-20026368,PC,7.2,Puzzle,N,2015-04-13
18069,18069,Amazing,Grim Fandango Remastered,/games/grim-fandango-remastered/ps4-20019804,PlayStation 4,9.3,Adventure,Y,2015-01-27
18070,18070,Amazing,Grim Fandango Remastered,/games/grim-fandango-remastered/pc-20021351,PC,9.3,Adventure,Y,2015-01-27
18071,18071,Amazing,Grim Fandango Remastered,/games/grim-fandango-remastered/vita-20019805,PlayStation Vita,9.3,Adventure,Y,2015-01-27
18072,18072,Great,Dying Light,/games/dying-light/xbox-one-170771,Xbox One,8.5,Action,N,2015-01-27
18073,18073,Great,Dying Light,/games/dying-light/pc-170624,PC,8.5,Action,N,2015-01-27
18074,18074,Great,Dying Light,/games/dying-light/ps4-170770,PlayStation 4,8.5,Action,N,2015-01-27
18075,18075,Good,Grey Goo,/games/grey-goo/pc-20014601,PC,7.6,Strategy,N,2015-01-23
18076,18076,Okay,Citizens of Earth,/games/citizens-of-earth/pc-163651,PC,6.5,RPG,N,2015-01-23
18077,18077,Okay,Citizens of Earth,/games/citizens-of-earth/ps4-20016070,PlayStation 4,6.5,RPG,N,2015-01-23
18078,18078,Mediocre,White Night,/games/white-night/xbox-one-20019679,Xbox One,5.0,Puzzle,N,2015-03-09
18079,18079,Okay,Dragon Ball Xenoverse,/games/dragon-ball-xenoverse/xbox-one-20019916,Xbox One,6.7,Fighting,N,2015-03-05
18080,18080,Amazing,OlliOlli 2: Welcome to OlliWood,/games/olliolli-2/vita-20025310,PlayStation Vita,9.0,Sports,Y,2015-03-03
18081,18081,Amazing,OlliOlli 2: Welcome to OlliWood,/games/olliolli-2/ps4-20025309,PlayStation 4,9.0,Sports,Y,2015-03-03
18082,18082,Great,Resident Evil Revelations 2 -- Episode 2,/games/resident-evil-revelations-2-episode-2/xbox-one-20030523,Xbox One,8.0,"Action, Adventure",N,2015-03-03
18083,18083,Great,Screamride,/games/scream-ride/xbox-one-20022980,Xbox One,8.2,Simulation,N,2015-03-03
18084,18084,Great,Invisible Inc.,/games/invisible-inc/pc-20001621,PC,8.5,Strategy,Y,2015-05-12
18085,18085,Amazing,The Witcher 3: Wild Hunt,/games/the-witcher-3/xbox-one-159804,Xbox One,9.3,RPG,Y,2015-05-12
18086,18086,Amazing,The Witcher 3: Wild Hunt,/games/the-witcher-3/ps4-159803,PlayStation 4,9.3,RPG,Y,2015-05-12
18087,18087,Great,Mortal Kombat X,/games/mortal-kombat-x/xbox-one-20019308,Xbox One,8.4,Fighting,N,2015-04-13
18088,18088,Great,Mortal Kombat X,/games/mortal-kombat-x/ps4-20013666,PlayStation 4,8.4,Fighting,N,2015-04-13
18089,18089,Great,Titan Souls,/games/titan-souls-acid-nerve/pc-20023754,PC,8.0,RPG,N,2015-04-13
18090,18090,Great,Titan Souls,/games/titan-souls-acid-nerve/ps4-20019811,PlayStation 4,8.0,RPG,N,2015-04-13
18091,18091,Great,Titan Souls,/games/titan-souls-acid-nerve/vita-20019812,PlayStation Vita,8.0,RPG,N,2015-04-13
18092,18092,Great,MLB 15: The Show,/games/mlb-15-the-show/ps4-20028707,PlayStation 4,8.5,Sports,N,2015-04-09
18093,18093,Good,Neverwinter,/games/neverwinter/xbox-one-20022400,Xbox One,7.3,"Action, RPG",N,2015-04-09
18094,18094,Bad,RBI Baseball 15,/games/rbi-baseball-15/xbox-one-20031786,Xbox One,4.9,Sports,N,2015-04-08
18095,18095,Great,Xenoblade Chronicles,/games/xenoblade-chronicles/new-nintendo-3ds-20023996,New Nintendo 3DS,8.7,RPG,N,2015-04-03
18096,18096,Good,Resident Evil Revelations 2,/games/resident-evil-revelations-2/xbox-one-20024080,Xbox One,7.0,"Action, Adventure",N,2015-03-20
18097,18097,Great,Tales from the Borderlands -- Episode 2: Atlas Mugged,/games/tales-from-the-borderlands-episode-2/pc-20028161,PC,8.8,Adventure,N,2015-03-18
18098,18098,Okay,Mario Party 10,/games/mario-party-10/wii-u-20019855,Wii U,6.5,Party,N,2015-03-17
18099,18099,Okay,Resident Evil Revelations 2 -- Episode 4,/games/resident-evil-revelations-2-episode-4/xbox-one-20030537,Xbox One,6.8,"Action, Adventure",N,2015-03-17
18100,18100,Great,Battlefield Hardline,/games/battlefield-hardline/ps4-20019571,PlayStation 4,8.0,Shooter,N,2015-03-17
18101,18101,Great,Battlefield Hardline,/games/battlefield-hardline/xbox-one-20019568,Xbox One,8.0,Shooter,N,2015-03-17
18102,18102,Good,Saints Row IV: Gat Out of Hell,/games/saints-row-gat-out-of-hell/pc-20023999,PC,7.0,Action,N,2015-01-21
18103,18103,Great,Resident Evil,/games/resident-evil-remake-hd/pc-20022675,PC,8.0,Action,N,2015-01-19
18104,18104,Amazing,Halo 3: ODST [The Master Chief Collection],/games/halo-3-odst/xbox-one-20029367,Xbox One,9.0,Shooter,Y,2015-06-10
18105,18105,Great,Elder Scrolls Online: Tamriel Unlimited,/games/elder-scrolls-online-tamriel-unlimited/ps4-20000630,PlayStation 4,8.0,RPG,N,2015-06-10
18106,18106,Great,Elder Scrolls Online: Tamriel Unlimited,/games/elder-scrolls-online-tamriel-unlimited/xbox-one-20000638,Xbox One,8.0,RPG,N,2015-06-10
18107,18107,Okay,Heroes of the Storm,/games/heroes-of-the-storm/pc-120619,PC,6.5,Strategy,N,2015-06-02
18108,18108,Okay,Heroes of the Storm,/games/heroes-of-the-storm/mac-120622,Macintosh,6.5,Strategy,N,2015-06-02
18109,18109,Good,Audiosurf 2,/games/audiosurf-2/pc-20006507,PC,7.5,"Music, Action",N,2015-05-29
18110,18110,Okay,Aaru's Awakening,/games/aarus-awakening/pc-20019235,PC,6.7,Platformer,N,2015-03-03
18111,18111,Good,Oblitus,/games/oblitus/pc-20033422,PC,7.0,Action,N,2015-02-28
18112,18112,Great,Frozen Cortex,/games/frozen-endzone/pc-162663,PC,8.1,"Strategy, Simulation",N,2015-02-26
18113,18113,Amazing,Homeworld Remastered Collection,/games/homeworld-remastered-collection/pc-20002686,PC,9.0,Strategy,Y,2015-02-24
18114,18114,Okay,Middle-earth: Shadow of Mordor: The Bright Lord,/games/middle-earth-shadow-of-mordor-the-bright-lord-dlc/xbox-one-20032928,Xbox One,6.8,"Action, Adventure",N,2015-02-24
18115,18115,Good,Resident Evil Revelations 2 -- Episode 1,/games/resident-evil-revelations-2-episode-1/xbox-one-20030516,Xbox One,7.0,"Action, Adventure",N,2015-02-24
18116,18116,Good,Dead or Alive 5: Last Round,/games/dead-or-alive-5-last-round/ps4-20024058,PlayStation 4,7.0,Fighting,N,2015-02-24
18117,18117,Good,Dead or Alive 5: Last Round,/games/dead-or-alive-5-last-round/xbox-one-20024059,Xbox One,7.0,Fighting,N,2015-02-24
18118,18118,Good,Hand of Fate,/games/hand-of-fate/pc-20015466,PC,7.0,"Card, Battle",N,2015-02-21
18119,18119,Amazing,The Witcher 3: Wild Hunt,/games/the-witcher-3/pc-134497,PC,9.3,RPG,Y,2015-05-12
18120,18120,Amazing,Final Fantasy X / X-2 HD Remaster,/games/final-fantasy-x-x-2-hd-remaster/ps4-20028828,PlayStation 4,9.3,RPG,Y,2015-05-12
18121,18121,Good,Wolfenstein: The Old Blood,/games/wolfenstein-the-old-blood/ps4-20033700,PlayStation 4,7.0,Shooter,N,2015-05-08
18122,18122,Good,Wolfenstein: The Old Blood,/games/wolfenstein-the-old-blood/xbox-one-20033701,Xbox One,7.0,Shooter,N,2015-05-08
18123,18123,Good,Wolfenstein: The Old Blood,/games/wolfenstein-the-old-blood/pc-20033699,PC,7.0,Shooter,N,2015-05-08
18124,18124,Great,Project CARS,/games/project-cars/ps4-127029,PlayStation 4,8.9,Racing,Y,2015-05-06
18125,18125,Okay,Final Fantasy: Record Keeper,/games/final-fantasy-record-keeper/iphone-20021635,iPhone,6.2,RPG,N,2015-04-02
18126,18126,Okay,Forza Horizon 2 Presents Fast & Furious,/games/forza-horizon-2-presents-fast-furious/xbox-one-20033245,Xbox One,6.5,Racing,N,2015-04-01
18127,18127,Good,Axiom Verge,/games/axiom-verge/ps4-20017357,PlayStation 4,7.9,Action,N,2015-03-30
18128,18128,Amazing,Pillars of Eternity,/games/pillars-of-eternity/pc-143108,PC,9.0,RPG,Y,2015-03-27
18129,18129,Good,Dragon Age: Inquisition -- Jaws of Hakkon,/games/dragon-age-inquisition-dlc-jaws-of-hakkon/xbox-one-20034567,Xbox One,7.5,RPG,N,2015-03-26
18130,18130,Good,Life is Strange -- Episode 2: Out of Time,/games/life-is-strange-episode-2/pc-20031261,PC,7.0,Adventure,N,2015-03-24
18131,18131,Good,Game of Thrones: Episode 3 -- The Sword in the Darkness,/games/game-of-thrones-episode-3/pc-20028640,PC,7.7,Adventure,N,2015-03-24
18132,18132,Great,Borderlands: The Handsome Collection,/games/borderlands-the-handsome-collection/xbox-one-20030414,Xbox One,8.4,Shooter,N,2015-03-24
18133,18133,Great,Borderlands: The Handsome Collection,/games/borderlands-the-handsome-collection/ps4-20030413,PlayStation 4,8.4,Shooter,N,2015-03-24
18134,18134,Great,Final Fantasy Type-0 HD,/games/final-fantasy-type-0-hd/xbox-one-20019894,Xbox One,8.0,RPG,N,2015-03-16
18135,18135,Great,Final Fantasy Type-0 HD,/games/final-fantasy-type-0-hd/ps4-20019893,PlayStation 4,8.0,RPG,N,2015-03-16
18136,18136,Okay,Sid Meier's Starships,/games/sid-meiers-starships/pc-20030390,PC,6.5,Strategy,N,2015-03-14
18137,18137,Okay,Sid Meier's Starships,/games/sid-meiers-starships/ipad-20030392,iPad,6.5,Strategy,N,2015-03-14
18138,18138,Amazing,Helldivers,/games/hell-divers/vita-20004199,PlayStation Vita,9.0,Shooter,Y,2015-03-14
18139,18139,Amazing,Helldivers,/games/hell-divers/ps3-20004200,PlayStation 3,9.0,Shooter,Y,2015-03-14
18140,18140,Amazing,Helldivers,/games/hell-divers/ps4-20004198,PlayStation 4,9.0,Shooter,Y,2015-03-14
18141,18141,Okay,Mario vs. Donkey Kong: Tipping Stars,/games/mario-vs-donkey-kong-2015/3ds-20030065,Nintendo 3DS,6.8,Puzzle,N,2015-03-12
18142,18142,Okay,Mario vs. Donkey Kong: Tipping Stars,/games/mario-vs-donkey-kong-2015/wii-u-20019889,Wii U,6.8,Puzzle,N,2015-03-12
18143,18143,Okay,The Evil Within: The Executioner,/games/the-evil-within-the-executioner/xbox-one-20033493,Xbox One,6.5,Adventure,N,2015-05-29
18144,18144,Good,Magicka 2,/games/magicka-2/ps4-20019802,PlayStation 4,7.7,"Adventure, RPG",N,2015-05-28
18145,18145,Good,Magicka 2,/games/magicka-2/pc-20020049,PC,7.7,"Adventure, RPG",N,2015-05-28
18146,18146,Good,Destiny: House of Wolves,/games/destiny-house-of-wolves/ps4-20035845,PlayStation 4,7.5,Shooter,N,2015-05-28
18147,18147,Good,Destiny: House of Wolves,/games/destiny-house-of-wolves/xbox-one-20035847,Xbox One,7.5,Shooter,N,2015-05-28
18148,18148,Okay,Magnetic: Cage Closed,/games/magnetic-cage-closed/pc-20030769,PC,6.5,Puzzle,N,2015-05-27
18149,18149,Good,Hand of Fate,/games/hand-of-fate/xbox-one-20026153,Xbox One,7.0,"Card, Battle",N,2015-02-21
18150,18150,Great,Sunless Sea,/games/sunless-sea/pc-20032504,PC,8.3,Adventure,N,2015-02-19
18151,18151,Okay,The Order: 1886,/games/the-order-1886/ps4-166564,PlayStation 4,6.5,Action,N,2015-02-19
18152,18152,Great,Kirby and the Rainbow Curse,/games/kirby-and-the-rainbow-curse/wii-u-20019851,Wii U,8.0,Platformer,N,2015-02-19
18153,18153,Good,Kick & Fennick,/games/kick-and-fennick/vita-20004227,PlayStation Vita,7.7,"Platformer, Adventure",N,2015-02-16
18154,18154,Good,The Escapists,/games/the-escapists/pc-20023041,PC,7.6,"Action, Strategy",N,2015-02-13
18155,18155,Okay,Midnight Star,/games/morning-star/iphone-149979,iPhone,6.5,Shooter,N,2015-02-13
18156,18156,Okay,Fahrenheit: Indigo Prophecy Remastered,/games/fahrenheit-indigo-prophecy-remastered/iphone-20030818,iPhone,6.2,Adventure,N,2015-02-12
18157,18157,Okay,Fahrenheit: Indigo Prophecy Remastered,/games/fahrenheit-indigo-prophecy-remastered/pc-20030815,PC,6.2,Adventure,N,2015-02-12
18158,18158,Great,Project CARS,/games/project-cars/xbox-one-127031,Xbox One,8.9,Racing,Y,2015-05-06
18159,18159,Great,Project CARS,/games/project-cars/pc-119989,PC,8.9,Racing,Y,2015-05-06
18160,18160,Great,Project CARS,/games/project-cars/steamos-20016859,SteamOS,8.9,Racing,Y,2015-05-06
18161,18161,Okay,Magicka: Wizard Wars,/games/magicka-wizard-wars/pc-163626,PC,6.4,Strategy,N,2015-05-05
18162,18162,Okay,Shadowrun Chronicles: Boston Lockdown,/games/shadowrun-online/pc-120222,PC,6.5,RPG,N,2015-05-05
18163,18163,Great,BoxBoy!,/games/box-boy/3ds-20030252,Nintendo 3DS,8.2,"Puzzle, Platformer",N,2015-05-05
18164,18164,Great,Story of Seasons,/games/story-of-seasons-3ds/3ds-20006912,Nintendo 3DS,8.4,Simulation,N,2015-05-01
18165,18165,Okay,Infinite Crisis,/games/infinite-crisis/pc-163367,PC,6.9,Strategy,N,2015-04-29
18166,18166,Amazing,Broken Age: Act 2,/games/broken-age-act-2/pc-20011565,PC,9.0,Adventure,Y,2015-04-27
18167,18167,Amazing,Bloodborne,/games/bloodborne/ps4-20017456,PlayStation 4,9.1,Action,Y,2015-03-24
18168,18168,Great,Borderlands: The Pre-Sequel -- Claptastic Voyage,/games/borderlands-the-pre-sequel-claptastic-voyage/pc-20034063,PC,8.4,"Shooter, RPG",N,2015-03-20
18169,18169,Great,The Evil Within: The Assignment,/games/the-evil-within-the-assignment/xbox-one-20033485,Xbox One,8.5,Adventure,Y,2015-03-12
18170,18170,Great,The Evil Within: The Assignment,/games/the-evil-within-the-assignment/ps4-20033484,PlayStation 4,8.5,Adventure,Y,2015-03-12
18171,18171,Good,Code Name S.T.E.A.M. -- Strike Team Eliminating the Alien Menace,/games/code-name-steam/3ds-20015861,Nintendo 3DS,7.9,Strategy,N,2015-03-11
18172,18172,Great,Hotline Miami 2: Wrong Number,/games/hotline-miami-2/pc-148755,PC,8.8,Action,N,2015-03-10
18173,18173,Great,Cities: Skylines,/games/cities-skylines/pc-20023521,PC,8.5,Simulation,N,2015-03-10
18174,18174,Great,Game of Thrones: Episode 4 -- Sons of Winter,/games/game-of-thrones-episode-4/pc-20028648,PC,8.2,Adventure,N,2015-05-26
18175,18175,Great,Sunset,/games/sunset/linux-20014656,Linux,8.0,Adventure,N,2015-05-21
18176,18176,Great,Sunset,/games/sunset/pc-20014654,PC,8.0,Adventure,N,2015-05-21
18177,18177,Great,Sunset,/games/sunset/mac-20014655,Macintosh,8.0,Adventure,N,2015-05-21
18178,18178,Good,Puzzle & Dragons Z + Puzzle & Dragons Super Mario Bros. Edition,/games/puzzle-and-dragons-double-pack/3ds-20030064,Nintendo 3DS,7.9,Puzzle,N,2015-05-19
18179,18179,Great,Life is Strange -- Episode 3: Chaos Theory,/games/life-is-strange-episode-3/ps4-20031269,PlayStation 4,8.0,Adventure,N,2015-05-19
18180,18180,Great,Life is Strange -- Episode 3: Chaos Theory,/games/life-is-strange-episode-3/xbox-one-20031271,Xbox One,8.0,Adventure,N,2015-05-19
18181,18181,Great,Life is Strange -- Episode 3: Chaos Theory,/games/life-is-strange-episode-3/pc-20031267,PC,8.0,Adventure,N,2015-05-19
18182,18182,Good,Knights of Pen & Paper II,/games/knights-of-pen-and-paper-2/iphone-20037291,iPhone,7.8,RPG,N,2015-05-15
18183,18183,Great,Total War: Attila,/games/total-war-attila/pc-20024445,PC,8.1,Strategy,N,2015-02-12
18184,18184,Amazing,Broken Age: Act 2,/games/broken-age-act-2/iphone-20011566,iPhone,9.0,Adventure,Y,2015-04-27
18185,18185,Good,The Evil Within: The Consequence,/games/the-evil-within-the-consequence/xbox-one-20036184,Xbox One,7.0,Adventure,N,2015-04-23
18186,18186,Great,State of Decay: Year One Survival Edition,/games/state-of-decay-year-one-survival-edition/xbox-one-20023993,Xbox One,8.9,Action,N,2015-04-22
18187,18187,Good,Halo: Spartan Strike,/games/halo-spartan-strike/pc-20026138,PC,7.2,Shooter,N,2015-04-21
18188,18188,Good,Halo: Spartan Strike,/games/halo-spartan-strike/iphone-20036113,iPhone,7.2,Shooter,N,2015-04-21
18189,18189,Mediocre,Dungeons 2,/games/dungeons-2/pc-20022865,PC,5.2,Strategy,N,2015-04-21
18190,18190,Great,Crypt of the Necrodancer,/games/crypt-of-the-necrodancer/pc-20004797,PC,8.8,"Music, Adventure",Y,2015-04-21
18191,18191,Good,Resident Evil Revelations 2 -- Episode 3,/games/resident-evil-revelations-2-episode-3/xbox-one-20030530,Xbox One,7.5,"Action, Adventure",N,2015-03-10
18192,18192,Great,DmC: Devil May Cry -- Definitive Edition,/games/dmc-devil-may-cry-definitive-edition/xbox-one-20029043,Xbox One,8.9,Action,N,2015-03-10
18193,18193,Great,DmC: Devil May Cry -- Definitive Edition,/games/dmc-devil-may-cry-definitive-edition/ps4-20029044,PlayStation 4,8.9,Action,N,2015-03-10
18194,18194,Great,Ori and The Blind Forest,/games/ori-and-the-blind-forrest/xbox-one-20019675,Xbox One,8.5,Platformer,N,2015-03-10
18195,18195,Good,Far Cry 4: Valley of the Yetis,/games/far-cry-4-valley-of-the-yetis/ps4-20033470,PlayStation 4,7.6,Shooter,N,2015-03-09
18196,18196,Good,Knights of Pen & Paper II,/games/knights-of-pen-and-paper-2/android-20037292,Android,7.8,RPG,N,2015-05-15
18197,18197,Bad,Attack on Titan: Humanity in Chains,/games/attack-on-titan/3ds-20003438,Nintendo 3DS,4.9,Action,N,2015-05-15
18198,18198,Amazing,Kerbal Space Program,/games/kerbal-space-program-139713/pc-113426,PC,9.0,Simulation,Y,2015-05-15
18199,18199,Great,Galactic Civilizations III,/games/galactic-civilizations-3/pc-14277477,PC,8.6,Strategy,N,2015-05-14
18200,18200,Great,Rise of Incarnates,/games/rise-of-incarnates/pc-20016664,PC,8.0,Fighting,N,2015-07-15
18201,18201,Great,Rocket League,/games/rocket-league/ps4-20028342,PlayStation 4,8.0,Sports,N,2015-07-15
18202,18202,Great,Rocket League,/games/rocket-league/pc-102793,PC,8.0,Sports,N,2015-07-15
18203,18203,Okay,Batman: Arkham Knight -- Batgirl: A Matter of Family,/games/batman-arkham-knight-batgirl-a-matter-of-family/xbox-one-20040254,Xbox One,6.3,Action,N,2015-07-14
18204,18204,Bad,Godzilla,/games/godzilla-2014/ps4-20028630,PlayStation 4,4.5,Action,N,2015-07-14
18205,18205,Mediocre,Rory McIlroy PGA Tour,/games/pga-tour-15/xbox-one-20007766,Xbox One,5.5,"Sports, Golf",N,2015-07-14
18206,18206,Great,Everybody’s Gone to the Rapture,/games/everybodys-gone-to-the-rapture/ps4-20001245,PlayStation 4,8.5,Adventure,N,2015-08-10
18207,18207,Mediocre,Beyond Eyes,/games/beyond-eyes/ps4-20033971,PlayStation 4,5.5,Adventure,N,2015-08-07
18208,18208,Mediocre,Beyond Eyes,/games/beyond-eyes/xbox-one-20033972,Xbox One,5.5,Adventure,N,2015-08-07
18209,18209,Mediocre,Rory McIlroy PGA Tour,/games/pga-tour-15/ps4-20017577,PlayStation 4,5.5,Sports,N,2015-07-14
18210,18210,Great,God of War III Remastered,/games/god-of-war-iii/ps4-20034522,PlayStation 4,8.8,Action,N,2015-07-14
18211,18211,Mediocre,J-Stars Victory VS.+,/games/j-stars-victory-vs/ps4-20029360,PlayStation 4,5.0,Fighting,N,2015-07-11
18212,18212,Good,Legends of Eisenwald,/games/legends-of-eisenwald/pc-20037294,PC,7.3,RPG,N,2015-07-09
18213,18213,Okay,Massive Chalice,/games/massive-chalice/pc-20000108,PC,6.7,Strategy,N,2015-07-08
18214,18214,Mediocre,Whispering Willows,/games/whispering-willows/ps4-20039290,PlayStation 4,5.8,Adventure,N,2015-07-02
18215,18215,Great,PayDay 2: Crimewave Edition,/games/payday-2/ps4-20020078,PlayStation 4,8.3,Shooter,N,2015-07-02
18216,18216,Great,PayDay 2: Crimewave Edition,/games/payday-2/xbox-one-20020079,Xbox One,8.3,Shooter,N,2015-07-02
18217,18217,Great,Her Story,/games/her-story/pc-20038227,PC,8.5,Adventure,N,2015-06-30
18218,18218,Mediocre,Beyond Eyes,/games/beyond-eyes/pc-20033970,PC,5.5,Adventure,N,2015-08-07
18219,18219,Okay,Submerged,/games/submerged/pc-20026696,PC,6.8,Adventure,N,2015-08-07
18220,18220,Okay,Submerged,/games/submerged/ps4-20026807,PlayStation 4,6.8,Adventure,N,2015-08-07
18221,18221,Good,Etrian Odyssey 2 Untold: The Fafnir Knight,/games/etrian-odyssey-2-untold-the-fafnir-knight/3ds-20022683,Nintendo 3DS,7.3,RPG,N,2015-08-06
18222,18222,Okay,Angry Birds 2,/games/angry-birds-2/iphone-20040423,iPhone,6.7,Puzzle,N,2015-08-06
18223,18223,Amazing,Rare Replay,/games/rare-replay/xbox-one-76896,Xbox One,9.0,"Action, Compilation",Y,2015-08-04
18224,18224,Good,The Magic Circle,/games/the-magic-circle/pc-20040952,PC,7.8,Adventure,N,2015-07-31
18225,18225,Good,Tembo the Badass Elephant,/games/tembo-the-badass-elephant/ps4-20034152,PlayStation 4,7.0,Platformer,N,2015-07-30
18226,18226,Okay,Life is Strange -- Episode 4: Dark Room,/games/life-is-strange-episode-4/pc-20031273,PC,6.0,Adventure,N,2015-07-30
18227,18227,Great,Final Fantasy XIV Online: Heavensward,/games/final-fantasy-xiv-online-heavensward/pc-20039363,PC,8.6,RPG,N,2015-06-29
18228,18228,Good,PlanetSide 2,/games/planetside-2/ps4-20000348,PlayStation 4,7.6,Shooter,N,2015-06-27
18229,18229,Okay,Fallout Shelter,/games/fallout-shelter/iphone-20038711,iPhone,6.8,Simulation,N,2015-06-26
18230,18230,Good,Devil May Cry 4 -- Special Edition,/games/devil-may-cry-4-special-edition/ps4-20029046,PlayStation 4,7.5,Action,N,2015-06-23
18231,18231,Good,Devil May Cry 4 -- Special Edition,/games/devil-may-cry-4-special-edition/xbox-one-20029045,Xbox One,7.5,Action,N,2015-06-23
18232,18232,Amazing,Tales from the Borderlands -- Episode 3:  Catch a Ride,/games/tales-from-the-borderlands-episode-3/pc-20028171,PC,9.0,Adventure,Y,2015-06-23
18233,18233,Okay,Life is Strange -- Episode 4: Dark Room,/games/life-is-strange-episode-4/ps4-20031275,PlayStation 4,6.0,Adventure,N,2015-07-30
18234,18234,Okay,Life is Strange -- Episode 4: Dark Room,/games/life-is-strange-episode-4/xbox-one-20031277,Xbox One,6.0,Adventure,N,2015-07-30
18235,18235,Mediocre,F1 2015,/games/f1-2015/ps4-20022512,PlayStation 4,5.8,Racing,N,2015-07-29
18236,18236,Great,King's Quest -- Episode 1: A Knight to Remember,/games/kings-quest-episode-1/xbox-one-20041384,Xbox One,8.0,Adventure,N,2015-07-28
18237,18237,Great,King's Quest -- Episode 1: A Knight to Remember,/games/kings-quest-episode-1/pc-20041380,PC,8.0,Adventure,N,2015-07-28
18238,18238,Good,Guild of Dungeoneering,/games/guild-of-dungeoneering/pc-20037782,PC,7.0,RPG,N,2015-07-28
18239,18239,Great,Hatoful Boyfriend,/games/hatoful-boyfriend/ps4-20028084,PlayStation 4,8.0,Adventure,N,2015-07-27
18240,18240,Great,Hatoful Boyfriend,/games/hatoful-boyfriend/vita-20028085,PlayStation Vita,8.0,Adventure,N,2015-07-27
18241,18241,Great,The Vanishing of Ethan Carter,/games/vanishing-of-ethan-carter/ps4-20023007,PlayStation 4,8.5,Adventure,N,2015-07-24
18242,18242,Good,LEGO Jurassic World,/games/lego-jurassic-park/pc-20027686,PC,7.6,"Action, Adventure",N,2015-06-22
18243,18243,Good,Yoshi's Woolly World,/games/yoshis-woolly-world/wii-u-148982,Wii U,7.4,Platformer,N,2015-06-22
18244,18244,Amazing,Batman: Arkham Knight,/games/batman-arkham-knight/ps4-20014107,PlayStation 4,9.2,Action,Y,2015-06-19
18245,18245,Amazing,Batman: Arkham Knight,/games/batman-arkham-knight/xbox-one-20014108,Xbox One,9.2,Action,Y,2015-06-19
18246,18246,Okay,Earthbound Beginnings,/games/mother/wii-u-20038696,Wii U,6.5,RPG,N,2015-07-24
18247,18247,Amazing,Journey,/games/journey-thatgamecompany/ps4-20007053,PlayStation 4,9.0,Adventure,Y,2015-07-23
18248,18248,Okay,Game of Thrones: Episode 5 -- A Nest Of Vipers,/games/game-of-thrones-episode-5/pc-20028656,PC,6.5,Adventure,N,2015-07-21
18249,18249,Bad,F1 2015,/games/f1-2015/pc-20022510,PC,4.8,Racing,N,2015-07-17
18250,18250,Good,Call of Duty: Black Ops III,/games/call-of-duty-black-ops-3/ps3-20038441,PlayStation 3,7.0,Shooter,N,2015-11-12
18251,18251,Great,Star Wars Battlefront,/games/star-wars-battlefront/ps4-20026836,PlayStation 4,8.0,Shooter,N,2015-11-12
18252,18252,Great,Star Wars Battlefront,/games/star-wars-battlefront/xbox-one-20026837,Xbox One,8.0,Shooter,N,2015-11-12
18253,18253,Great,Star Wars Battlefront,/games/star-wars-battlefront/pc-20000562,PC,8.0,Shooter,N,2015-11-12
18254,18254,Amazing,Fallout 4,/games/fallout-4/pc-123766,PC,9.5,RPG,Y,2015-11-09
18255,18255,Amazing,Fallout 4,/games/fallout-4/ps4-20038190,PlayStation 4,9.5,RPG,Y,2015-11-09
18256,18256,Amazing,Fallout 4,/games/fallout-4/xbox-one-20038191,Xbox One,9.5,RPG,Y,2015-11-09
18257,18257,Amazing,Rise of the Tomb Raider,/games/rise-of-the-tomb-raider/xbox-one-20002867,Xbox One,9.3,"Action, Adventure",Y,2015-11-09
